Molecular_Weight,XLogP,Polar_Area,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Has_Beta_Lactam,BetaLactam_AtomIdx,BetaLactam_Core_With_Attachments,SMILES,Mol,SMILES_Valid,Core_Scaffold_SMILES
180.25,0.5,55.0,1,4,False,,,CCN(C)Cc1cnc(C)nc1N,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0510>,True,CCN(C)Cc1cnc(C)nc1N
194.14,-2.3,127.0,5,7,False,,,O=C(O)C1OC(O)C(O)C(O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0580>,True,O=C(O)C1OC(O)C(O)C(O)C1O
229.1,0.9,158.0,1,7,False,,,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f05f0>,True,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
238.24,2.3,61.7,2,3,False,,,O=C1Nc2ccccc2C1=Nc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0660>,True,O=C1Nc2ccccc2C1=Nc1ccc(O)cc1
302.54,-1.6,140.0,5,8,False,,,O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f06d0>,True,O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O
694.9,4.2,193.0,8,8,False,,,CCCCC(CNNCC(CCCC)C(=O)NC(CCCCN)C(=O)Nc1ccccc1)C(=O)NC(CCCCN)C(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0740>,True,CCCCC(CNNCC(CCCC)C(=O)NC(CCCCN)C(=O)Nc1ccccc1)C(=O)NC(CCCCN)C(=O)Nc1ccccc1
379.5,5.3,85.9,1,4,False,,,Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f07b0>,True,Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1
653.2,17.2,38.7,1,3,False,,,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0820>,True,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOCC(CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C
155.05,-2.7,107.0,4,5,False,,,O=C(CP(=O)(O)O)NO,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0890>,True,O=C(CP(=O)(O)O)NO
153.14,0.9,83.6,3,4,False,,,Nc1c(O)cccc1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0900>,True,Nc1c(O)cccc1C(=O)O
252.27,1.8,98.8,4,3,False,,,N=C(N)c1ccc2nc(-c3ccccc3O)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0970>,True,N=C(N)c1ccc2nc(-c3ccccc3O)[nH]c2c1
526.6,3.5,147.0,2,8,False,,,CC(C)CC(NC(=O)c1cc2ccccc2o1)C(=O)NC1CCCN(S(=O)(=O)c2ccccn2)CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f09e0>,True,CC(C)CC(NC(=O)c1cc2ccccc2o1)C(=O)NC1CCCN(S(=O)(=O)c2ccccn2)CC1=O
387.18,-4.6,195.0,6,11,False,,,O=c1ccn(C2CC(O)C(COP(=O)(O)NP(=O)(O)O)O2)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0a50>,True,O=c1ccn(C2CC(O)C(COP(=O)(O)NP(=O)(O)O)O2)c(=O)[nH]1
149.1,-4.4,121.0,4,6,False,,,NC(C(=O)O)C(O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0ac0>,True,NC(C(=O)O)C(O)C(=O)O
174.29,-0.8,90.1,4,4,False,,,NCCCCCCCNC(N)N,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0b30>,True,NCCCCCCCNC(N)N
588.4,-5.2,299.0,8,14,False,,,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)c(=O)n1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0ba0>,True,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)c(=O)n1
118.16,-1.6,86.2,4,1,False,,,NC(N)=[NH+]CCCO,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0c10>,True,NC(N)=[NH+]CCCO
74.08,-1.8,69.1,2,2,False,,,NCC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0c80>,True,NCC(N)=O
110.13,-0.5,62.8,1,3,False,,,CCS(=O)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0cf0>,True,CCS(=O)(=O)O
659.6,-2.5,271.0,10,16,False,,,[N-]=[N+]=NCc1cc(C(=O)NCCCOC2OC(CO)C(O)C(O)C2O)cc(C(=O)NCCCOC2OC(CO)C(O)C(O)C2O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0d60>,True,[N-]=[N+]=NCc1cc(C(=O)NCCCOC2OC(CO)C(O)C(O)C2O)cc(C(=O)NCCCOC2OC(CO)C(O)C(O)C2O)c1
510.7,7.1,85.2,2,6,False,,,CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)(O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0dd0>,True,CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)(O)OCC[N+](C)(C)C
675.7,-1.9,291.0,9,11,False,,,CNC(=O)NC(N)=NCCCC1NC(=O)C(C)NC(=O)CC(C(=O)O)NC(=O)CC(C(=O)O)NC(=O)C(Cc2ccccc2)N(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0e40>,True,CNC(=O)NC(N)=NCCCC1NC(=O)C(C)NC(=O)CC(C(=O)O)NC(=O)CC(C(=O)O)NC(=O)C(Cc2ccccc2)N(C)C1=O
210.19,-4.0,124.0,4,6,False,,,N=C1C=C(CC(N)C(=O)O)C(O)=CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0eb0>,True,N=C1C=C(CC(N)C(=O)O)C(O)=CC1=O
250.1,3.0,1.0,1,1,False,,,SCc1ccccc1I,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0f20>,True,SCc1ccccc1I
263.14,-2.1,130.0,3,7,False,,,Cc1c(O)c(C=O)c(COP(=O)(O)O)c[n+]1[O-],<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f0f90>,True,Cc1c(O)c(C=O)c(COP(=O)(O)O)c[n+]1[O-]
229.17,0.4,86.6,3,4,False,,,CCc1ccc(NC(=O)P(=O)(O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1040>,True,CCc1ccc(NC(=O)P(=O)(O)O)cc1
136.23,3.8,0.0,0,0,False,,,C1C2CC3CC1CC(C2)C3,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f10b0>,True,C1C2CC3CC1CC(C2)C3
311.3,2.6,57.5,0,4,False,,,COC1=CC(=O)c2c(c(COc3ccccc3)c(C)n2C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1120>,True,COC1=CC(=O)c2c(c(COc3ccccc3)c(C)n2C)C1=O
232.28,-2.0,113.0,4,5,False,,,CC(N)C(CCCCCC(=O)O)NC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1190>,True,CC(N)C(CCCCCC(=O)O)NC(=O)O
272.3,3.6,46.0,1,3,False,,,Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1200>,True,Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1
331.4,0.9,98.7,3,5,False,,,O=C1NC(=O)C(c2ccccc2)(N2CCC(CCO)CC2)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1270>,True,O=C1NC(=O)C(c2ccccc2)(N2CCC(CCO)CC2)C(=O)N1
937.2,3.8,193.0,3,13,False,,,CCC1C=C(C)C(O)C(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Oc4ccc5c(ccn5C)c4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f12e0>,True,CCC1C=C(C)C(O)C(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Oc4ccc5c(ccn5C)c4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
392.6,4.9,77.8,3,4,False,,,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1350>,True,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
383.35,-4.7,198.0,8,11,False,,,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f13c0>,True,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O
942.1,4.8,251.0,2,17,False,,,COC(CC1OC(=O)CC(OC(N)=O)CC(C)CC(O)C(C)C(OC)c2coc(n2)-c2coc(n2)-c2coc(n2)C=CCC(OC)C1C)C(C)CCC(=O)C(C)C(OC)C(C)C=CN(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1430>,True,COC(CC1OC(=O)CC(OC(N)=O)CC(C)CC(O)C(C)C(OC)c2coc(n2)-c2coc(n2)-c2coc(n2)C=CCC(OC)C1C)C(C)CCC(=O)C(C)C(OC)C(C)C=CN(C)C=O
454.5,-6.3,262.0,10,14,False,,,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f14a0>,True,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
1344.4,3.76,452.0,9,20,False,,,CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])OC4C(CO)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O.[CH3-].[Co+3],<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1510>,True,CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])OC4C(CO)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O.[CH3-].[Co+3]
901.7,-4.4,409.0,10,23,False,,,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSCC(=O)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1580>,True,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSCC(=O)c1ccc(O)cc1
853.6,-5.9,409.0,10,23,False,,,CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f15f0>,True,CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
131.13,-2.9,72.6,2,4,False,,,COC=CC(N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1660>,True,COC=CC(N)C(=O)O
162.11,2.8,20.2,1,4,False,,,Oc1ccc(C(F)(F)F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f16d0>,True,Oc1ccc(C(F)(F)F)cc1
267.24,-1.5,135.0,4,6,False,,,Nc1nc2c(ncn2C2OC(CO)CC2O)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1740>,True,Nc1nc2c(ncn2C2OC(CO)CC2O)c(=O)[nH]1
281.32,1.9,136.0,5,5,False,,,N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f17b0>,True,N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1
345.56,-0.72,142.0,5,8,False,,,CC(=O)NC(Cc1ccc(Cl)cc1)[B-](O)(O)OCC(N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1820>,True,CC(=O)NC(Cc1ccc(Cl)cc1)[B-](O)(O)OCC(N)C(=O)O
275.34,2.2,47.6,1,3,False,,,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1890>,True,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
496.3,6.6,57.6,1,6,False,,,O=C(O)C(Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1900>,True,O=C(O)C(Cc1ccccc1)N(Cc1cccc(C(F)(F)F)c1)C(=O)c1ccc(Cl)cc1Cl
621.93,4.5,66.8,2,4,False,,,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1970>,True,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
210.14,-2.5,156.0,6,8,False,,,O=C(O)C(O)C(O)C(O)C(O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f19e0>,True,O=C(O)C(O)C(O)C(O)C(O)C(=O)O
397.4,-2.6,184.0,5,8,False,,,NC(CCC(=O)NC(CSCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1a50>,True,NC(CCC(=O)NC(CSCc1ccccc1)C(=O)NCC(=O)O)C(=O)O
256.25,2.2,66.8,2,4,False,,,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1ac0>,True,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21
172.26,4.1,37.3,1,2,False,,,CCCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1b30>,True,CCCCCCCCCC(=O)O
471.6,1.1,164.0,1,10,False,,,COc1cccc(N2C(CN3CCOCC3)=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1ba0>,True,COc1cccc(N2C(CN3CCOCC3)=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1
523.3,-2.0,184.0,5,8,False,,,NC(CCC(=O)NC(CSCc1ccccc1I)C(=O)NCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1c10>,True,NC(CCC(=O)NC(CSCc1ccccc1I)C(=O)NCC(=O)O)C(=O)O
371.5,2.5,113.0,3,4,False,,,CCC(CNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1c80>,True,CCC(CNC(=O)c1ccc(S(N)(=O)=O)cc1)c1ccc2[nH]ccc2c1
336.27,2.9,108.0,4,7,False,,,N=C(N)c1ccc2nc(-c3cc(OC(F)(F)F)ccc3O)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1cf0>,True,N=C(N)c1ccc2nc(-c3cc(OC(F)(F)F)ccc3O)[nH]c2c1
69.07,-0.6,41.6,1,2,False,,,c1nc[nH]n1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1d60>,True,c1nc[nH]n1
378.26,-3.4,193.0,6,9,False,,,Cn1c[n+](C2OC(COP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1dd0>,True,Cn1c[n+](C2OC(COP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21
273.14,-3.3,160.0,4,8,False,,,Nc1nc2ncc(COP(=O)(O)O)nc2c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1e40>,True,Nc1nc2ncc(COP(=O)(O)O)nc2c(=O)[nH]1
613.6,3.1,136.0,4,8,False,,,CC(=O)NC(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)NC1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1eb0>,True,CC(=O)NC(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)NC1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O
190.2,-5.9,127.0,4,6,False,,,NC(CCCC(N)C(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1f20>,True,NC(CCCC(N)C(=O)O)C(=O)O
118.04,0.7,91.7,2,5,False,,,O=C(O)C(=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f1f90>,True,O=C(O)C(=O)C(=O)O
212.24,3.1,37.3,1,2,False,,,O=C(O)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2040>,True,O=C(O)C(c1ccccc1)c1ccccc1
72.06,-0.4,34.1,0,2,False,,,CC(=O)C=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f20b0>,True,CC(=O)C=O
167.11,-0.9,93.0,3,6,False,,,[O-]C1OC(F)C(O)C(O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2120>,True,[O-]C1OC(F)C(O)C(O)C1O
324.4,2.7,60.9,1,3,False,,,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2190>,True,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O
196.22,-2.2,91.2,5,6,False,,,OCC1OC(O)C(O)C(O)C1S,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2200>,True,OCC1OC(O)C(O)C(O)C1S
441.5,1.8,135.0,4,7,False,,,CC1(O)C(c2c(O)[nH]c3ccc(S(=O)(=O)N4CCC(O)CC4)cc23)=Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2270>,True,CC1(O)C(c2c(O)[nH]c3ccc(S(=O)(=O)N4CCC(O)CC4)cc23)=Nc2ccccc21
232.23,-3.9,130.0,4,6,False,,,NCCCC(NC(=O)CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f22e0>,True,NCCCC(NC(=O)CCC(=O)O)C(=O)O
260.14,-4.5,165.0,6,9,False,,,O=CC(O)C(O)C(O)C(O)COP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2350>,True,O=CC(O)C(O)C(O)C(O)COP(=O)(O)O
87.08,-1.0,60.2,1,2,False,,,CC(=O)C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f23c0>,True,CC(=O)C(N)=O
277.25,-1.2,69.6,3,4,False,,,O=P(O)(O)C(NCc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2430>,True,O=P(O)(O)C(NCc1ccccc1)c1ccccc1
350.26,-4.1,169.0,6,10,False,,,Cc1ncc(COP(=O)(O)O)c(CNC(C(=O)O)C(C)O)c1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f24a0>,True,Cc1ncc(COP(=O)(O)O)c(CNC(C(=O)O)C(C)O)c1O
243.4,3.6,3.2,0,1,False,,,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2510>,True,c1ccc(C2(N3CCCCC3)CCCCC2)cc1
776.6,-4.36,325.0,13,13,False,,,CC(O)=[N+](O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC[N+](O)=C(C)O)NC(=O)C(CCC[N+](O)=C(C)O)NC1=O.[Fe],<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2580>,True,CC(O)=[N+](O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCC[N+](O)=C(C)O)NC(=O)C(CCC[N+](O)=C(C)O)NC1=O.[Fe]
364.4,1.8,116.0,4,5,False,,,CC(C)CCNC(=O)C(CCc1ccccc1)NC(=O)C(O)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f25f0>,True,CC(C)CCNC(=O)C(CCc1ccccc1)NC(=O)C(O)CC(=O)O
309.4,2.1,81.1,2,3,False,,,NC(=O)c1cn(C(CO)CCc2cccc3ccccc23)cn1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2660>,True,NC(=O)c1cn(C(CO)CCc2cccc3ccccc23)cn1
430.2,2.8,127.0,3,5,False,,,Nc1nc2nn(-c3cccc(C(=O)NCc4cc(Cl)cc(Cl)c4)c3)nc2c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f26d0>,True,Nc1nc2nn(-c3cccc(C(=O)NCc4cc(Cl)cc(Cl)c4)c3)nc2c(=O)[nH]1
122.14,-1.5,60.7,3,3,False,,,C[N+](CO)(CO)CO,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2740>,True,C[N+](CO)(CO)CO
192.12,-1.8,127.0,5,7,False,,,O=C(O)C1=C(O)C(O)C(O)C(O)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f27b0>,True,O=C(O)C1=C(O)C(O)C(O)C(O)O1
88.11,0.8,37.3,1,2,False,,,CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2820>,True,CCCC(=O)O
221.21,-1.7,119.0,5,6,False,,,CC(=O)NC1C(O)OC(CO)C(O)C1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2890>,True,CC(=O)NC1C(O)OC(CO)C(O)C1O
145.25,-1.0,64.1,3,3,False,,,NCCCCNCCCN,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2900>,True,NCCCCNCCCN
489.5,0.7,138.0,3,9,False,,,CCCCCCCCOCC(COP(=O)(O)OCCN)OP(=O)(O)CCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2970>,True,CCCCCCCCOCC(COP(=O)(O)OCCN)OP(=O)(O)CCCCCCC
118.17,0.3,40.5,2,2,False,,,CC(O)CC(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f29e0>,True,CC(O)CC(C)(C)O
230.22,-1.5,99.1,3,5,False,,,O=C1CCN(C2CC(O)C(CO)O2)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2a50>,True,O=C1CCN(C2CC(O)C(CO)O2)C(=O)N1
122.12,1.4,37.3,1,2,False,,,O=Cc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2ac0>,True,O=Cc1ccc(O)cc1
127.18,1.4,29.1,1,1,False,,,O=CNC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2b30>,True,O=CNC1CCCCC1
499.5,-0.8,216.0,5,11,False,,,O=C(O)CCNC(=O)C1CCCN1S(=O)(=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2ba0>,True,O=C(O)CCNC(=O)C1CCCN1S(=O)(=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
873.7,-1.6,313.0,11,18,False,,,NC(=O)C(CS)NC(=O)CCCCCNC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2c10>,True,NC(=O)C(CS)NC(=O)CCCCCNC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1
382.4,4.1,108.0,4,5,False,,,CC1CCCCC1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2c80>,True,CC1CCCCC1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O
237.98,0.0,58.2,2,2,False,,,O=c1[nH]cc(I)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2cf0>,True,O=c1[nH]cc(I)c(=O)[nH]1
132.11,-0.3,74.6,2,4,False,,,O=C(O)CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2d60>,True,O=C(O)CCCC(=O)O
181.19,-2.4,83.6,3,4,False,,,NC(Cc1cccc(O)c1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2dd0>,True,NC(Cc1cccc(O)c1)C(=O)O
267.3,-1.9,98.4,5,5,False,,,O=C1NC=NC2C(C[NH+]3CC(O)C(CO)C3)=CNC12,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2e40>,True,O=C1NC=NC2C(C[NH+]3CC(O)C(CO)C3)=CNC12
359.4,-2.5,175.0,4,8,True,"6,5,17,18,19,20,4,3",*[C@@H]1C(=O)N(*)[C@@H]1*,CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2eb0>,True,*[C@@H]1C(=O)N(*)[C@@H]1*
364.4,1.5,141.0,3,5,False,,,O=C(CCCCC1SCC2NC(=O)NC21)Nc1ccc([N+](=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2f20>,True,O=C(CCCCC1SCC2NC(=O)NC21)Nc1ccc([N+](=O)[O-])cc1
238.19,-2.8,148.0,6,8,False,,,O=C(O)C1(O)CC(O)C(O)C(C(O)CO)O1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f2f90>,True,O=C(O)C1(O)CC(O)C(O)C(C(O)CO)O1
549.5,-5.7,237.0,9,14,False,,,NC1NC(=O)C(CCCC(c2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(O)(O)C(F)(F)F)C(N)N1,<rdkit.Chem.rdchem.Mol object at 0x7fa05c9f3040>,True,NC1NC(=O)C(CCCC(c2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(O)(O)C(F)(F)F)C(N)N1
